Timestamp,Hospital_ID,Ambulance_Arrivals,Patient_Waiting_Time_Minutes,A&E_Bed_Occupancy,Patient_Severity_Score,Current_Patients,Available_Beds,Hour,DayOfWeek,Month
2025-01-27 16:00:00,Hospital_1,10.799999999999999,140,0.656778415275669,5,65,100,16,0,1
2025-01-27 16:00:00,Hospital_2,1.2,119,0.722612917616318,5,54,75,16,0,1
2025-01-27 16:00:00,Hospital_3,4.8,106,0.809719790085204,6,72,90,16,0,1
2025-01-27 16:00:00,Hospital_4,4.8,119,0.7763600425075194,5,38,50,16,0,1
2025-01-27 16:00:00,Hospital_5,10.799999999999999,123,0.8380814776633285,5,58,70,16,0,1
2025-01-27 17:00:00,Hospital_1,7.199999999999999,126,0.8371481904985711,5,83,100,17,0,1
2025-01-27 17:00:00,Hospital_2,7.199999999999999,93,0.7240486905573102,5,54,75,17,0,1
2025-01-27 17:00:00,Hospital_3,8.4,112,0.8145807856791086,5,73,90,17,0,1
2025-01-27 17:00:00,Hospital_4,3.5999999999999996,97,0.7305972927058518,6,36,50,17,0,1
2025-01-27 17:00:00,Hospital_5,10.799999999999999,121,0.9014119744031386,7,63,70,17,0,1
2025-01-27 18:00:00,Hospital_1,6.0,108,0.8527005155457066,5,85,100,18,0,1
2025-01-27 18:00:00,Hospital_2,6.0,121,0.9874492808391745,5,74,75,18,0,1
2025-01-27 18:00:00,Hospital_3,12.0,103,0.8030529670565245,5,72,90,18,0,1
2025-01-27 18:00:00,Hospital_4,3.5999999999999996,87,0.6678187464754344,5,33,50,18,0,1
2025-01-27 18:00:00,Hospital_5,6.0,105,0.7912042144906823,5,55,70,18,0,1
2025-01-27 19:00:00,Hospital_1,10.799999999999999,98,0.7045878679808415,5,70,100,19,0,1
2025-01-27 19:00:00,Hospital_2,9.6,117,0.7076317940409705,5,53,75,19,0,1
2025-01-27 19:00:00,Hospital_3,10.799999999999999,105,0.762199428136573,5,68,90,19,0,1
2025-01-27 19:00:00,Hospital_4,4.8,106,0.7909791681935052,7,39,50,19,0,1
2025-01-27 19:00:00,Hospital_5,9.6,111,0.8459228906166814,6,59,70,19,0,1
2025-01-27 20:00:00,Hospital_1,12.0,99,0.7594551846226915,6,75,100,20,0,1
2025-01-27 20:00:00,Hospital_2,7.199999999999999,113,0.7753421872598416,5,58,75,20,0,1
2025-01-27 20:00:00,Hospital_3,14.399999999999999,104,0.8227835679084083,5,74,90,20,0,1
2025-01-27 20:00:00,Hospital_4,6.0,146,0.8456167596594517,6,42,50,20,0,1
2025-01-27 20:00:00,Hospital_5,6.0,100,0.7555869875226033,5,52,70,20,0,1
2025-01-27 21:00:00,Hospital_1,13.2,116,0.8165916140758409,4,81,100,21,0,1
2025-01-27 21:00:00,Hospital_2,4.8,101,0.7772767777860454,5,58,75,21,0,1
2025-01-27 21:00:00,Hospital_3,3.5999999999999996,104,0.7517020936085368,8,67,90,21,0,1
2025-01-27 21:00:00,Hospital_4,8.4,112,0.8743658850967901,5,43,50,21,0,1
2025-01-27 21:00:00,Hospital_5,8.4,117,0.8719260818853155,5,61,70,21,0,1
2025-01-27 22:00:00,Hospital_1,6.0,108,0.6181184556318017,6,61,100,22,0,1
2025-01-27 22:00:00,Hospital_2,18.0,130,0.7990975739903676,6,59,75,22,0,1
2025-01-27 22:00:00,Hospital_3,9.6,109,0.6970804678983828,6,62,90,22,0,1
2025-01-27 22:00:00,Hospital_4,7.199999999999999,103,0.8356399515804874,7,41,50,22,0,1
2025-01-27 22:00:00,Hospital_5,6.0,105,0.8333184031676115,6,58,70,22,0,1
2025-01-27 23:00:00,Hospital_1,8.4,101,0.7722300376763594,8,77,100,23,0,1
2025-01-27 23:00:00,Hospital_2,4.8,102,0.73634224250839,6,55,75,23,0,1
2025-01-27 23:00:00,Hospital_3,10.799999999999999,92,0.7233860271323073,7,65,90,23,0,1
2025-01-27 23:00:00,Hospital_4,3.5999999999999996,117,0.9070574632555193,6,45,50,23,0,1
2025-01-27 23:00:00,Hospital_5,6.0,101,0.7696747404279873,7,53,70,23,0,1
2025-01-28 00:00:00,Hospital_1,10.799999999999999,117,0.8127116264194514,8,81,100,0,1,1
2025-01-28 00:00:00,Hospital_2,1.2,107,0.871049060302502,6,65,75,0,1,1
2025-01-28 00:00:00,Hospital_3,3.5999999999999996,109,0.8232261575657176,6,74,90,0,1,1
2025-01-28 00:00:00,Hospital_4,0.0,105,0.8024544884730325,7,40,50,0,1,1
2025-01-28 00:00:00,Hospital_5,6.0,115,0.8381006485523013,5,58,70,0,1,1
2025-01-28 01:00:00,Hospital_1,6.0,105,0.7858682249334228,7,78,100,1,1,1
2025-01-28 01:00:00,Hospital_2,3.5999999999999996,111,0.795033588808255,6,59,75,1,1,1
2025-01-28 01:00:00,Hospital_3,6.0,124,0.6392866072085768,6,57,90,1,1,1
2025-01-28 01:00:00,Hospital_4,6.0,105,0.8524109636558769,7,42,50,1,1,1
2025-01-28 01:00:00,Hospital_5,4.8,108,0.7549304420152761,6,52,70,1,1,1
2025-01-28 02:00:00,Hospital_1,3.5999999999999996,102,0.772078697594324,7,77,100,2,1,1
2025-01-28 02:00:00,Hospital_2,4.8,104,0.7669153588248199,8,57,75,2,1,1
2025-01-28 02:00:00,Hospital_3,8.4,115,0.933688265266344,6,84,90,2,1,1
2025-01-28 02:00:00,Hospital_4,3.5999999999999996,112,0.714320189796587,6,35,50,2,1,1
2025-01-28 02:00:00,Hospital_5,2.4,121,0.7995870922050081,5,55,70,2,1,1
2025-01-28 03:00:00,Hospital_1,13.2,123,0.760026866836259,8,76,100,3,1,1
2025-01-28 03:00:00,Hospital_2,3.5999999999999996,112,0.842938954240563,7,63,75,3,1,1
2025-01-28 03:00:00,Hospital_3,2.4,97,0.7561589459729512,6,68,90,3,1,1
2025-01-28 03:00:00,Hospital_4,4.8,113,0.8368208867856498,6,41,50,3,1,1
2025-01-28 03:00:00,Hospital_5,8.4,104,0.8116339311067089,6,56,70,3,1,1
2025-01-28 04:00:00,Hospital_1,7.199999999999999,98,0.7140165496126314,8,71,100,4,1,1
2025-01-28 04:00:00,Hospital_2,7.199999999999999,149,0.7785177872807395,7,58,75,4,1,1
2025-01-28 04:00:00,Hospital_3,3.5999999999999996,109,0.8274449391365948,9,74,90,4,1,1
2025-01-28 04:00:00,Hospital_4,4.8,101,0.8012603935022621,6,40,50,4,1,1
2025-01-28 04:00:00,Hospital_5,7.199999999999999,126,0.8704004062597203,6,60,70,4,1,1
2025-01-28 05:00:00,Hospital_1,7.199999999999999,100,0.7462177117970825,6,74,100,5,1,1
2025-01-28 05:00:00,Hospital_2,1.2,97,0.7569957402609426,6,56,75,5,1,1
2025-01-28 05:00:00,Hospital_3,9.6,113,0.7273199563037341,6,65,90,5,1,1
2025-01-28 05:00:00,Hospital_4,0.0,122,0.7624236949375914,6,38,50,5,1,1
2025-01-28 05:00:00,Hospital_5,3.5999999999999996,120,0.8274721916049512,5,57,70,5,1,1
2025-01-28 06:00:00,Hospital_1,9.6,121,0.9043002935280484,5,90,100,6,1,1
2025-01-28 06:00:00,Hospital_2,3.5999999999999996,112,0.8208477638949538,6,61,75,6,1,1
2025-01-28 06:00:00,Hospital_3,2.4,105,0.7756659156450256,5,69,90,6,1,1
2025-01-28 06:00:00,Hospital_4,7.199999999999999,114,0.8555344543871376,6,42,50,6,1,1
2025-01-28 06:00:00,Hospital_5,2.4,98,0.7880043270778735,7,55,70,6,1,1
2025-01-28 07:00:00,Hospital_1,3.5999999999999996,114,0.9192789038388004,5,91,100,7,1,1
2025-01-28 07:00:00,Hospital_2,1.2,100,0.7415083174358692,5,55,75,7,1,1
2025-01-28 07:00:00,Hospital_3,9.6,112,0.8554378464761477,7,76,90,7,1,1
2025-01-28 07:00:00,Hospital_4,1.2,110,0.7904516653860396,5,39,50,7,1,1
2025-01-28 07:00:00,Hospital_5,2.4,116,0.8577804927673345,7,60,70,7,1,1
2025-01-28 08:00:00,Hospital_1,8.4,104,0.8020877223104135,9,80,100,8,1,1
2025-01-28 08:00:00,Hospital_2,6.0,112,0.8972153848697285,5,67,75,8,1,1
2025-01-28 08:00:00,Hospital_3,9.6,100,0.7946465108825165,5,71,90,8,1,1
2025-01-28 08:00:00,Hospital_4,4.8,102,0.7335137414654874,6,36,50,8,1,1
2025-01-28 08:00:00,Hospital_5,6.0,112,0.7765607293202696,6,54,70,8,1,1
2025-01-28 09:00:00,Hospital_1,7.199999999999999,130,0.8379299271154271,4,83,100,9,1,1
2025-01-28 09:00:00,Hospital_2,3.5999999999999996,117,0.8605017429981541,6,64,75,9,1,1
2025-01-28 09:00:00,Hospital_3,4.8,134,0.820509965825819,5,73,90,9,1,1
2025-01-28 09:00:00,Hospital_4,2.4,135,0.7699298999808675,5,38,50,9,1,1
2025-01-28 09:00:00,Hospital_5,6.0,103,0.8380810042107733,5,58,70,9,1,1
2025-01-28 10:00:00,Hospital_1,9.6,107,0.7569205915057555,5,75,100,10,1,1
2025-01-28 10:00:00,Hospital_2,6.0,114,0.8358720148043798,5,62,75,10,1,1
2025-01-28 10:00:00,Hospital_3,7.199999999999999,113,0.895457808200825,5,80,90,10,1,1
2025-01-28 10:00:00,Hospital_4,10.799999999999999,119,0.7705851850514093,4,38,50,10,1,1
2025-01-28 10:00:00,Hospital_5,7.199999999999999,104,0.7798083055669949,5,54,70,10,1,1
2025-01-28 11:00:00,Hospital_1,6.0,106,0.6925301965933024,4,69,100,11,1,1
2025-01-28 11:00:00,Hospital_2,10.799999999999999,118,0.7947252121267426,6,59,75,11,1,1
2025-01-28 11:00:00,Hospital_3,13.2,96,0.7343205073004048,5,66,90,11,1,1
2025-01-28 11:00:00,Hospital_4,10.799999999999999,108,0.8828855580726979,5,44,50,11,1,1
2025-01-28 11:00:00,Hospital_5,8.4,129,0.7888018758527302,5,55,70,11,1,1
2025-01-28 12:00:00,Hospital_1,15.6,111,0.8811072137143678,5,88,100,12,1,1
2025-01-28 12:00:00,Hospital_2,14.399999999999999,117,0.7607273523032685,5,57,75,12,1,1
2025-01-28 12:00:00,Hospital_3,10.799999999999999,112,0.8730051113712506,5,78,90,12,1,1
2025-01-28 12:00:00,Hospital_4,3.5999999999999996,104,0.84462976696818,5,42,50,12,1,1
2025-01-28 12:00:00,Hospital_5,6.0,126,0.7582161955568963,5,53,70,12,1,1
2025-01-28 13:00:00,Hospital_1,15.6,103,0.7593078841228006,5,75,100,13,1,1
2025-01-28 13:00:00,Hospital_2,14.399999999999999,97,0.6900091847600962,4,51,75,13,1,1
2025-01-28 13:00:00,Hospital_3,8.4,99,0.739271443839039,4,66,90,13,1,1
2025-01-28 13:00:00,Hospital_4,6.0,109,0.8259304636189333,5,41,50,13,1,1
2025-01-28 13:00:00,Hospital_5,13.2,115,0.8164427882980972,5,57,70,13,1,1
2025-01-28 14:00:00,Hospital_1,9.6,139,0.835280349224486,5,83,100,14,1,1
2025-01-28 14:00:00,Hospital_2,3.5999999999999996,112,0.8842369992030003,5,66,75,14,1,1
2025-01-28 14:00:00,Hospital_3,12.0,100,0.7448134064533964,5,67,90,14,1,1
2025-01-28 14:00:00,Hospital_4,2.4,110,0.8712116415431873,5,43,50,14,1,1
2025-01-28 14:00:00,Hospital_5,10.799999999999999,123,0.8610340521190778,5,60,70,14,1,1
2025-01-28 15:00:00,Hospital_1,10.799999999999999,103,0.7970545638332679,4,79,100,15,1,1
2025-01-28 15:00:00,Hospital_2,7.199999999999999,100,0.7328051352101729,4,54,75,15,1,1
2025-01-28 15:00:00,Hospital_3,7.199999999999999,101,0.7003114444847116,6,63,90,15,1,1
2025-01-28 15:00:00,Hospital_4,3.5999999999999996,108,0.809162963694922,6,40,50,15,1,1
2025-01-28 15:00:00,Hospital_5,1.2,109,0.8597159177898694,5,60,70,15,1,1
2025-01-28 16:00:00,Hospital_1,4.8,105,0.8354726307882429,6,83,100,16,1,1
2025-01-28 16:00:00,Hospital_2,8.4,104,0.8015121204072375,5,60,75,16,1,1
2025-01-28 16:00:00,Hospital_3,6.0,111,0.7114505947512993,4,64,90,16,1,1
2025-01-28 16:00:00,Hospital_4,3.5999999999999996,104,0.8006256664912167,5,40,50,16,1,1
2025-01-28 16:00:00,Hospital_5,7.199999999999999,113,0.8767607025614409,6,61,70,16,1,1
2025-01-28 17:00:00,Hospital_1,15.6,112,0.8498334875726368,6,84,100,17,1,1
2025-01-28 17:00:00,Hospital_2,6.0,104,0.8163467959507377,5,61,75,17,1,1
2025-01-28 17:00:00,Hospital_3,6.0,98,0.7809189578669192,6,70,90,17,1,1
2025-01-28 17:00:00,Hospital_4,3.5999999999999996,126,0.856727156491312,6,42,50,17,1,1
2025-01-28 17:00:00,Hospital_5,9.6,150,0.7666911377288055,6,53,70,17,1,1
2025-01-28 18:00:00,Hospital_1,7.199999999999999,105,0.8087867384683084,5,80,100,18,1,1
2025-01-28 18:00:00,Hospital_2,7.199999999999999,101,0.7352297225595501,4,55,75,18,1,1
2025-01-28 18:00:00,Hospital_3,15.6,107,0.8103335836358002,8,72,90,18,1,1
2025-01-28 18:00:00,Hospital_4,2.4,104,0.8222467651570478,4,41,50,18,1,1
2025-01-28 18:00:00,Hospital_5,2.4,131,0.9482231363649773,5,66,70,18,1,1
2025-01-28 19:00:00,Hospital_1,13.2,106,0.8494689202397732,5,84,100,19,1,1
2025-01-28 19:00:00,Hospital_2,7.199999999999999,113,0.8254965533298056,5,61,75,19,1,1
2025-01-28 19:00:00,Hospital_3,15.6,101,0.7626492509705338,5,68,90,19,1,1
2025-01-28 19:00:00,Hospital_4,7.199999999999999,97,0.7667043502924766,5,38,50,19,1,1
2025-01-28 19:00:00,Hospital_5,8.4,110,0.897994706271987,5,62,70,19,1,1
2025-01-28 20:00:00,Hospital_1,9.6,122,0.8076098329308172,5,80,100,20,1,1
2025-01-28 20:00:00,Hospital_2,12.0,105,0.7629839203398836,5,57,75,20,1,1
2025-01-28 20:00:00,Hospital_3,19.2,102,0.8231363047282187,4,74,90,20,1,1
2025-01-28 20:00:00,Hospital_4,6.0,112,0.8829996304586686,5,44,50,20,1,1
2025-01-28 20:00:00,Hospital_5,10.799999999999999,105,0.8500858672244742,6,59,70,20,1,1
2025-01-28 21:00:00,Hospital_1,18.0,146,0.8013454932237818,5,80,100,21,1,1
2025-01-28 21:00:00,Hospital_2,4.8,132,0.8162455273246775,6,61,75,21,1,1
2025-01-28 21:00:00,Hospital_3,13.2,118,0.8125727394456936,5,73,90,21,1,1
2025-01-28 21:00:00,Hospital_4,4.8,92,0.7076638764065064,7,35,50,21,1,1
2025-01-28 21:00:00,Hospital_5,7.199999999999999,109,0.8131935845337223,5,56,70,21,1,1
2025-01-28 22:00:00,Hospital_1,12.0,118,0.9027024519230888,6,90,100,22,1,1
2025-01-28 22:00:00,Hospital_2,12.0,106,0.8265132479033244,6,61,75,22,1,1
2025-01-28 22:00:00,Hospital_3,7.199999999999999,98,0.7710972460869508,7,69,90,22,1,1
2025-01-28 22:00:00,Hospital_4,6.0,114,0.8506229036639414,6,42,50,22,1,1
2025-01-28 22:00:00,Hospital_5,6.0,95,0.7088663337939032,5,49,70,22,1,1
2025-01-28 23:00:00,Hospital_1,3.5999999999999996,107,0.7231393829815906,7,72,100,23,1,1
2025-01-28 23:00:00,Hospital_2,12.0,107,0.833367480335687,6,62,75,23,1,1
2025-01-28 23:00:00,Hospital_3,8.4,95,0.7460232567660238,7,67,90,23,1,1
2025-01-28 23:00:00,Hospital_4,9.6,114,0.8766093995530388,6,43,50,23,1,1
2025-01-28 23:00:00,Hospital_5,8.4,98,0.7532195108720194,6,52,70,23,1,1
2025-01-29 00:00:00,Hospital_1,4.8,119,0.7969752446785664,7,79,100,0,2,1
2025-01-29 00:00:00,Hospital_2,4.8,106,0.7535743509056708,6,56,75,0,2,1
2025-01-29 00:00:00,Hospital_3,7.199999999999999,105,0.8466923937026696,6,76,90,0,2,1
2025-01-29 00:00:00,Hospital_4,3.5999999999999996,108,0.7645220785831004,6,38,50,0,2,1
2025-01-29 00:00:00,Hospital_5,7.199999999999999,103,0.79267215001955,8,55,70,0,2,1
2025-01-29 01:00:00,Hospital_1,4.8,114,0.824030175573812,6,82,100,1,2,1
2025-01-29 01:00:00,Hospital_2,3.5999999999999996,110,0.8103483365210413,6,60,75,1,2,1
2025-01-29 01:00:00,Hospital_3,8.4,109,0.8679514197636021,7,78,90,1,2,1
2025-01-29 01:00:00,Hospital_4,3.5999999999999996,107,0.862864811638181,7,43,50,1,2,1
2025-01-29 01:00:00,Hospital_5,2.4,131,0.7933340456233798,6,55,70,1,2,1
2025-01-29 02:00:00,Hospital_1,2.4,89,0.690395101674111,6,69,100,2,2,1
2025-01-29 02:00:00,Hospital_2,6.0,103,0.8361489115810796,5,62,75,2,2,1
2025-01-29 02:00:00,Hospital_3,9.6,101,0.7913309091185369,7,71,90,2,2,1
2025-01-29 02:00:00,Hospital_4,1.2,116,0.8252591448250105,6,41,50,2,2,1
2025-01-29 02:00:00,Hospital_5,2.4,104,0.8035801513251387,7,56,70,2,2,1
2025-01-29 03:00:00,Hospital_1,4.8,107,0.8535360680378367,7,85,100,3,2,1
2025-01-29 03:00:00,Hospital_2,9.6,99,0.7572246383857849,6,56,75,3,2,1
2025-01-29 03:00:00,Hospital_3,6.0,110,0.8636667189119331,7,77,90,3,2,1
2025-01-29 03:00:00,Hospital_4,8.4,106,0.8347280398511084,6,41,50,3,2,1
2025-01-29 03:00:00,Hospital_5,2.4,106,0.8213710924384225,5,57,70,3,2,1
2025-01-29 04:00:00,Hospital_1,7.199999999999999,100,0.8015835248169324,5,80,100,4,2,1
2025-01-29 04:00:00,Hospital_2,6.0,114,0.9156401410499726,7,68,75,4,2,1
2025-01-29 04:00:00,Hospital_3,3.5999999999999996,112,0.8180041995037604,6,73,90,4,2,1
2025-01-29 04:00:00,Hospital_4,4.8,112,0.8099986278136018,7,40,50,4,2,1
2025-01-29 04:00:00,Hospital_5,3.5999999999999996,110,0.8412988226027287,6,58,70,4,2,1
2025-01-29 05:00:00,Hospital_1,8.4,120,1.0,5,100,100,5,2,1
2025-01-29 05:00:00,Hospital_2,2.4,115,0.772318393107195,5,57,75,5,2,1
2025-01-29 05:00:00,Hospital_3,8.4,104,0.8379308194619706,6,75,90,5,2,1
2025-01-29 05:00:00,Hospital_4,2.4,97,0.740491419391541,6,37,50,5,2,1
2025-01-29 05:00:00,Hospital_5,3.5999999999999996,99,0.7745613159315229,7,54,70,5,2,1
2025-01-29 06:00:00,Hospital_1,6.0,115,0.9227481933844641,6,92,100,6,2,1
2025-01-29 06:00:00,Hospital_2,6.0,117,0.7741819548789692,6,58,75,6,2,1
2025-01-29 06:00:00,Hospital_3,4.8,117,0.7764237793023944,7,69,90,6,2,1
2025-01-29 06:00:00,Hospital_4,6.0,127,0.8971833448121296,6,44,50,6,2,1
2025-01-29 06:00:00,Hospital_5,6.0,105,0.8036564732819341,6,56,70,6,2,1
2025-01-29 07:00:00,Hospital_1,10.799999999999999,107,0.8248860453496974,6,82,100,7,2,1
2025-01-29 07:00:00,Hospital_2,3.5999999999999996,111,0.8862768672392021,5,66,75,7,2,1
2025-01-29 07:00:00,Hospital_3,8.4,92,0.6877889148138947,5,61,90,7,2,1
2025-01-29 07:00:00,Hospital_4,6.0,111,0.738787576394848,4,36,50,7,2,1
2025-01-29 07:00:00,Hospital_5,1.2,107,0.7682786907876622,6,53,70,7,2,1
2025-01-29 08:00:00,Hospital_1,10.799999999999999,113,0.9037127764046683,5,90,100,8,2,1
2025-01-29 08:00:00,Hospital_2,7.199999999999999,100,0.7980946189655498,6,59,75,8,2,1
2025-01-29 08:00:00,Hospital_3,4.8,101,0.7250126509123799,8,65,90,8,2,1
2025-01-29 08:00:00,Hospital_4,7.199999999999999,97,0.7407230806312186,6,37,50,8,2,1
2025-01-29 08:00:00,Hospital_5,3.5999999999999996,106,0.8331944163904764,6,58,70,8,2,1
2025-01-29 09:00:00,Hospital_1,10.799999999999999,102,0.8197857808433676,5,81,100,9,2,1
2025-01-29 09:00:00,Hospital_2,1.2,103,0.8113861943032196,5,60,75,9,2,1
2025-01-29 09:00:00,Hospital_3,6.0,98,0.7840134947817576,5,70,90,9,2,1
2025-01-29 09:00:00,Hospital_4,4.8,115,0.7127394337287893,6,35,50,9,2,1
2025-01-29 09:00:00,Hospital_5,2.4,108,0.7851040290582666,5,54,70,9,2,1
2025-01-29 10:00:00,Hospital_1,12.0,107,0.8010649531000774,5,80,100,10,2,1
2025-01-29 10:00:00,Hospital_2,10.799999999999999,98,0.7652667713061472,5,57,75,10,2,1
2025-01-29 10:00:00,Hospital_3,10.799999999999999,96,0.716394015452156,6,64,90,10,2,1
2025-01-29 10:00:00,Hospital_4,9.6,103,0.7972212097897584,5,39,50,10,2,1
2025-01-29 10:00:00,Hospital_5,6.0,109,0.8660960234795374,5,60,70,10,2,1
2025-01-29 11:00:00,Hospital_1,9.6,95,0.7268193682630699,5,72,100,11,2,1
2025-01-29 11:00:00,Hospital_2,4.8,99,0.7658557279726645,5,57,75,11,2,1
2025-01-29 11:00:00,Hospital_3,6.0,101,0.8188780407676106,4,73,90,11,2,1
2025-01-29 11:00:00,Hospital_4,7.199999999999999,124,0.8181942290262507,5,40,50,11,2,1
2025-01-29 11:00:00,Hospital_5,12.0,116,0.8153157361154836,5,57,70,11,2,1
2025-01-29 12:00:00,Hospital_1,15.6,106,0.7043806867736495,6,70,100,12,2,1
2025-01-29 12:00:00,Hospital_2,4.8,98,0.7538168662448409,5,56,75,12,2,1
2025-01-29 12:00:00,Hospital_3,15.6,104,0.829017038462241,5,74,90,12,2,1
2025-01-29 12:00:00,Hospital_4,2.4,93,0.7173708367858971,5,35,50,12,2,1
2025-01-29 12:00:00,Hospital_5,6.0,116,0.6890990520090919,4,48,70,12,2,1
2025-01-29 13:00:00,Hospital_1,20.4,101,0.814478481182596,5,81,100,13,2,1
2025-01-29 13:00:00,Hospital_2,10.799999999999999,97,0.708516927845804,5,53,75,13,2,1
2025-01-29 13:00:00,Hospital_3,3.5999999999999996,105,0.7985874900873133,5,71,90,13,2,1
2025-01-29 13:00:00,Hospital_4,3.5999999999999996,113,0.8979271996888776,5,44,50,13,2,1
2025-01-29 13:00:00,Hospital_5,4.8,123,0.9719363229537505,6,68,70,13,2,1
2025-01-29 14:00:00,Hospital_1,12.0,115,0.7704252606973401,5,77,100,14,2,1
2025-01-29 14:00:00,Hospital_2,10.799999999999999,92,0.684973593363034,5,51,75,14,2,1
2025-01-29 14:00:00,Hospital_3,15.6,103,0.758524315265402,4,68,90,14,2,1
2025-01-29 14:00:00,Hospital_4,1.2,113,0.7230700472532765,5,36,50,14,2,1
2025-01-29 14:00:00,Hospital_5,7.199999999999999,140,0.8779497750012443,7,61,70,14,2,1
2025-01-29 15:00:00,Hospital_1,8.4,131,0.8037630450888593,5,80,100,15,2,1
2025-01-29 15:00:00,Hospital_2,12.0,106,0.7858161721371327,5,58,75,15,2,1
2025-01-29 15:00:00,Hospital_3,4.8,92,0.707548804805367,5,63,90,15,2,1
2025-01-29 15:00:00,Hospital_4,10.799999999999999,103,0.8296776903735702,5,41,50,15,2,1
2025-01-29 15:00:00,Hospital_5,7.199999999999999,120,0.8963660497552358,5,62,70,15,2,1
2025-01-29 16:00:00,Hospital_1,8.4,120,0.8828376909108849,4,88,100,16,2,1
2025-01-29 16:00:00,Hospital_2,6.0,97,0.7312759454656963,5,54,75,16,2,1
2025-01-29 16:00:00,Hospital_3,8.4,119,0.8560726456779095,5,77,90,16,2,1
2025-01-29 16:00:00,Hospital_4,2.4,113,0.8135015889838008,4,40,50,16,2,1
2025-01-29 16:00:00,Hospital_5,6.0,112,0.8032687778744174,7,56,70,16,2,1
2025-01-29 17:00:00,Hospital_1,10.799999999999999,118,0.8521331765216046,6,85,100,17,2,1
2025-01-29 17:00:00,Hospital_2,10.799999999999999,118,0.814674320320741,6,61,75,17,2,1
2025-01-29 17:00:00,Hospital_3,7.199999999999999,106,0.8426047464333815,5,75,90,17,2,1
2025-01-29 17:00:00,Hospital_4,6.0,108,0.7701326707527365,6,38,50,17,2,1
2025-01-29 17:00:00,Hospital_5,8.4,107,0.7986496009099816,6,55,70,17,2,1
2025-01-29 18:00:00,Hospital_1,8.4,122,0.7579663725380223,5,75,100,18,2,1
2025-01-29 18:00:00,Hospital_2,6.0,130,0.8015759474803412,6,60,75,18,2,1
2025-01-29 18:00:00,Hospital_3,13.2,96,0.7575577128774416,6,68,90,18,2,1
2025-01-29 18:00:00,Hospital_4,3.5999999999999996,136,0.806155977978488,5,40,50,18,2,1
2025-01-29 18:00:00,Hospital_5,7.199999999999999,101,0.7894594893803413,4,55,70,18,2,1
2025-01-29 19:00:00,Hospital_1,12.0,109,0.869434490792573,5,86,100,19,2,1
2025-01-29 19:00:00,Hospital_2,7.199999999999999,96,0.7128070197197264,6,53,75,19,2,1
2025-01-29 19:00:00,Hospital_3,15.6,104,0.8063013927048697,5,72,90,19,2,1
2025-01-29 19:00:00,Hospital_4,6.0,136,0.8073194591537417,5,40,50,19,2,1
2025-01-29 19:00:00,Hospital_5,8.4,123,0.755534944112642,4,52,70,19,2,1
2025-01-29 20:00:00,Hospital_1,13.2,145,0.7326763674059761,4,73,100,20,2,1
2025-01-29 20:00:00,Hospital_2,9.6,106,0.8594002282807353,4,64,75,20,2,1
2025-01-29 20:00:00,Hospital_3,10.799999999999999,110,0.8262066052646855,6,74,90,20,2,1
2025-01-29 20:00:00,Hospital_4,9.6,105,0.7905172974126863,6,39,50,20,2,1
2025-01-29 20:00:00,Hospital_5,10.799999999999999,127,0.7234537007692479,4,50,70,20,2,1
2025-01-29 21:00:00,Hospital_1,15.6,110,0.7552066995396631,5,75,100,21,2,1
2025-01-29 21:00:00,Hospital_2,8.4,99,0.7716476811068018,7,57,75,21,2,1
2025-01-29 21:00:00,Hospital_3,8.4,146,0.8129018914833673,5,73,90,21,2,1
2025-01-29 21:00:00,Hospital_4,10.799999999999999,107,0.7629325935337431,5,38,50,21,2,1
2025-01-29 21:00:00,Hospital_5,4.8,127,0.8896918836415926,6,62,70,21,2,1
2025-01-29 22:00:00,Hospital_1,9.6,116,0.8309438785444694,7,83,100,22,2,1
2025-01-29 22:00:00,Hospital_2,12.0,104,0.8306001323246188,6,62,75,22,2,1
2025-01-29 22:00:00,Hospital_3,9.6,100,0.7479093238630548,7,67,90,22,2,1
2025-01-29 22:00:00,Hospital_4,6.0,96,0.7459705917059212,6,37,50,22,2,1
2025-01-29 22:00:00,Hospital_5,4.8,103,0.7750722927053963,6,54,70,22,2,1
2025-01-29 23:00:00,Hospital_1,9.6,99,0.7530839415995993,10,75,100,23,2,1
2025-01-29 23:00:00,Hospital_2,7.199999999999999,112,0.883867528165459,6,66,75,23,2,1
2025-01-29 23:00:00,Hospital_3,7.199999999999999,107,0.8185114923781673,7,73,90,23,2,1
2025-01-29 23:00:00,Hospital_4,2.4,99,0.7727071109771113,6,38,50,23,2,1
2025-01-29 23:00:00,Hospital_5,4.8,100,0.7894917519072449,6,55,70,23,2,1
2025-01-30 00:00:00,Hospital_1,6.0,105,0.774430371306577,5,77,100,0,3,1
2025-01-30 00:00:00,Hospital_2,6.0,111,0.8067506651804796,7,60,75,0,3,1
2025-01-30 00:00:00,Hospital_3,7.199999999999999,94,0.7390814314747333,7,66,90,0,3,1
2025-01-30 00:00:00,Hospital_4,4.8,106,0.7816002416068045,6,39,50,0,3,1
2025-01-30 00:00:00,Hospital_5,4.8,107,0.8695514036494723,6,60,70,0,3,1
2025-01-30 01:00:00,Hospital_1,3.5999999999999996,113,0.8246763316760679,6,82,100,1,3,1
2025-01-30 01:00:00,Hospital_2,8.4,109,0.8186661087434773,6,61,75,1,3,1
